year,gender,age,constituency_area,area,value,elderly
2015,Females,65 - 69,Toa Payoh,Toa Payoh Central,870,Y
2015,Females,65 - 69,Toa Payoh,Toa Payoh West,500,Y
2015,Females,65 - 69,Toa Payoh,Woodleigh,50,Y
2015,Females,65 - 69,Woodlands,Midview,480,Y
2015,Females,65 - 69,Woodlands,North Coast,400,Y
2015,Females,65 - 69,Woodlands,Woodgrove,510,Y
2015,Females,65 - 69,Woodlands,Woodlands East,1230,Y
2015,Females,65 - 69,Woodlands,Woodlands South,560,Y
2015,Females,65 - 69,Woodlands,Woodlands West,710,Y
2015,Females,65 - 69,Yishun,Khatib,270,Y
2015,Females,65 - 69,Yishun,Lower Seletar,30,Y
2015,Females,65 - 69,Yishun,Nee Soon,20,Y
2015,Females,65 - 69,Yishun,Northland,640,Y
2015,Females,65 - 69,Yishun,Springleaf,120,Y
2015,Females,65 - 69,Yishun,Yishun Central,30,Y
2015,Females,65 - 69,Yishun,Yishun East,920,Y
2015,Females,65 - 69,Yishun,Yishun South,900,Y
2015,Females,65 - 69,Yishun,Yishun West,1330,Y
2015,Females,70 - 74,Ang Mo Kio,Ang Mo Kio Town Centre,80,Y
2015,Females,70 - 74,Ang Mo Kio,Cheng San,580,Y
2015,Females,70 - 74,Ang Mo Kio,Chong Boon,690,Y
2015,Females,70 - 74,Ang Mo Kio,Kebun Bahru,550,Y
2015,Females,70 - 74,Ang Mo Kio,Sembawang Hills,130,Y
2015,Females,70 - 74,Ang Mo Kio,Shangri-La,430,Y
2015,Females,70 - 74,Ang Mo Kio,Tagore,110,Y
2015,Females,70 - 74,Ang Mo Kio,Townsville,580,Y
2015,Females,70 - 74,Ang Mo Kio,Yio Chu Kang East,50,Y
2015,Females,70 - 74,Ang Mo Kio,Yio Chu Kang West,400,Y
2015,Females,70 - 74,Bedok,Bayshore,80,Y
2015,Females,70 - 74,Bedok,Bedok North,1540,Y
2015,Females,70 - 74,Bedok,Bedok Reservoir,290,Y
2015,Females,70 - 74,Bedok,Bedok South,1040,Y
2015,Females,70 - 74,Bedok,Frankel,520,Y
2015,Females,70 - 74,Bedok,Kaki Bukit,520,Y
2015,Females,70 - 74,Bedok,Kembangan,710,Y
2015,Females,70 - 74,Bedok,Siglap,190,Y
2015,Females,70 - 74,Bishan,Bishan East,460,Y
2015,Females,70 - 74,Bishan,Marymount,380,Y
2015,Females,70 - 74,Bishan,Upper Thomson,620,Y
2015,Females,70 - 74,Bukit Batok,Bukit Batok Central,350,Y
2015,Females,70 - 74,Bukit Batok,Bukit Batok East,180,Y
2015,Females,70 - 74,Bukit Batok,Bukit Batok South,100,Y
2015,Females,70 - 74,Bukit Batok,Bukit Batok West,180,Y
2015,Females,70 - 74,Bukit Batok,Gombak,140,Y
2015,Females,70 - 74,Bukit Batok,Guilin,160,Y
2015,Females,70 - 74,Bukit Batok,Hillview,170,Y
2015,Females,70 - 74,Bukit Batok,Hong Kah North,320,Y
2015,Females,70 - 74,Bukit Merah,Alexandra Hill,370,Y
2015,Females,70 - 74,Bukit Merah,Bukit Ho Swee,410,Y
2015,Females,70 - 74,Bukit Merah,Bukit Merah,20,Y
2015,Females,70 - 74,Bukit Merah,Depot Road,100,Y
2015,Females,70 - 74,Bukit Merah,Everton Park,210,Y
2015,Females,70 - 74,Bukit Merah,Henderson Hill,310,Y
2015,Females,70 - 74,Bukit Merah,Kampong Tiong Bahru,270,Y
2015,Females,70 - 74,Bukit Merah,Maritime Square,20,Y
2015,Females,70 - 74,Bukit Merah,Redhill,210,Y
2015,Females,70 - 74,Bukit Merah,Telok Blangah Drive,410,Y
2015,Females,70 - 74,Bukit Merah,Telok Blangah Rise,370,Y
2015,Females,70 - 74,Bukit Merah,Telok Blangah Way,270,Y
2015,Females,70 - 74,Bukit Merah,Tiong Bahru,290,Y
2015,Females,70 - 74,Bukit Merah,Tiong Bahru Station,330,Y
2015,Females,70 - 74,Bukit Panjang,Bangkit,380,Y
2015,Females,70 - 74,Bukit Panjang,Dairy Farm,40,Y
2015,Females,70 - 74,Bukit Panjang,Fajar,270,Y
2015,Females,70 - 74,Bukit Panjang,Jelebu,370,Y
2015,Females,70 - 74,Bukit Panjang,Nature Reserve,40,Y
2015,Females,70 - 74,Bukit Panjang,Saujana,160,Y
2015,Females,70 - 74,Bukit Panjang,Senja,190,Y
2015,Females,70 - 74,Bukit Timah,Anak Bukit,350,Y
2015,Females,70 - 74,Bukit Timah,Coronation Road,130,Y
2015,Females,70 - 74,Bukit Timah,Farrer Court,80,Y
2015,Females,70 - 74,Bukit Timah,Hillcrest,150,Y
2015,Females,70 - 74,Bukit Timah,Holland Road,150,Y
2015,Females,70 - 74,Bukit Timah,Leedon Park,110,Y
2015,Females,70 - 74,Bukit Timah,Swiss Club,90,Y
2015,Females,70 - 74,Bukit Timah,Ulu Pandan,180,Y
2015,Females,70 - 74,Changi,Changi Point,10,Y
2015,Females,70 - 74,Changi,Changi West,10,Y
2015,Females,70 - 74,Choa Chu Kang,Choa Chu Kang Central,210,Y
2015,Females,70 - 74,Choa Chu Kang,Choa Chu Kang North,290,Y
2015,Females,70 - 74,Choa Chu Kang,Keat Hong,120,Y
2015,Females,70 - 74,Choa Chu Kang,Peng Siang,240,Y
2015,Females,70 - 74,Choa Chu Kang,Teck Whye,380,Y
2015,Females,70 - 74,Choa Chu Kang,Yew Tee,350,Y
2015,Females,70 - 74,Clementi,Clementi Central,270,Y
2015,Females,70 - 74,Clementi,Clementi North,640,Y
2015,Females,70 - 74,Clementi,Clementi West,270,Y
2015,Females,70 - 74,Clementi,Clementi Woods,290,Y
2015,Females,70 - 74,Clementi,Faber,80,Y
2015,Females,70 - 74,Clementi,Sunset Way,130,Y
2015,Females,70 - 74,Clementi,West Coast,70,Y
2015,Females,70 - 74,Downtown Core,Bugis,70,Y
2015,Females,70 - 74,Geylang,Aljunied,690,Y
2015,Females,70 - 74,Geylang,Geylang East,570,Y
2015,Females,70 - 74,Geylang,Kampong Ubi,160,Y
2015,Females,70 - 74,Geylang,Macpherson,630,Y
2015,Females,70 - 74,Hougang,Hougang Central,60,Y
2015,Females,70 - 74,Hougang,Hougang East,250,Y
2015,Females,70 - 74,Hougang,Hougang West,700,Y
2015,Females,70 - 74,Hougang,Kangkar,430,Y
2015,Females,70 - 74,Hougang,Kovan,360,Y
2015,Females,70 - 74,Hougang,Lorong Ah Soo,650,Y
2015,Females,70 - 74,Hougang,Tai Seng,230,Y
2015,Females,70 - 74,Hougang,Trafalgar,470,Y
2015,Females,70 - 74,Jurong East,Lakeside,30,Y
2015,Females,70 - 74,Jurong East,Teban Gardens,300,Y
2015,Females,70 - 74,Jurong East,Toh Guan,140,Y
2015,Females,70 - 74,Jurong East,Yuhua East,430,Y
2015,Females,70 - 74,Jurong East,Yuhua West,280,Y
2015,Females,70 - 74,Jurong West,Boon Lay Place,390,Y
2015,Females,70 - 74,Jurong West,Hong Kah,780,Y
2015,Females,70 - 74,Jurong West,Jurong West Central,450,Y
2015,Females,70 - 74,Jurong West,Taman Jurong,420,Y
2015,Females,70 - 74,Jurong West,Wenya,60,Y
2015,Females,70 - 74,Jurong West,Yunnan,610,Y
2015,Females,70 - 74,Kallang,Bendemeer,700,Y
2015,Females,70 - 74,Kallang,Boon Keng,220,Y
2015,Females,70 - 74,Kallang,Crawford,260,Y
2015,Females,70 - 74,Kallang,Geylang Bahru,300,Y
2015,Females,70 - 74,Kallang,Kampong Bugis,10,Y
2015,Females,70 - 74,Kallang,Kampong Java,210,Y
2015,Females,70 - 74,Kallang,Lavender,170,Y
2015,Females,70 - 74,Kallang,Tanjong Rhu,160,Y
2015,Females,70 - 74,Mandai,Mandai Estate,30,Y
2015,Females,70 - 74,Marine Parade,Katong,140,Y
2015,Females,70 - 74,Marine Parade,Marine Parade,690,Y
2015,Females,70 - 74,Marine Parade,Mountbatten,160,Y
2015,Females,70 - 74,Newton,Cairnhill,50,Y
2015,Females,70 - 74,Newton,Goodwood Park,10,Y
2015,Females,70 - 74,Newton,Monk's Hill,20,Y
2015,Females,70 - 74,Newton,Orange Grove,10,Y
2015,Females,70 - 74,Novena,Balestier,610,Y
2015,Females,70 - 74,Novena,Dunearn,70,Y
2015,Females,70 - 74,Novena,Malcolm,50,Y
2015,Females,70 - 74,Novena,Moulmein,100,Y
2015,Females,70 - 74,Novena,Mount Pleasant,10,Y
2015,Females,70 - 74,Orchard,Boulevard,10,Y
2015,Females,70 - 74,Outram,China Square,50,Y
2015,Females,70 - 74,Outram,Chinatown,200,Y
2015,Females,70 - 74,Outram,Pearl's Hill,200,Y
2015,Females,70 - 74,Outram,People's Park,10,Y
2015,Females,70 - 74,Pasir Ris,Flora Drive,140,Y
2015,Females,70 - 74,Pasir Ris,Loyang East,30,Y
2015,Females,70 - 74,Pasir Ris,Pasir Ris Central,220,Y
2015,Females,70 - 74,Pasir Ris,Pasir Ris Drive,580,Y
2015,Females,70 - 74,Pasir Ris,Pasir Ris Park,20,Y
2015,Females,70 - 74,Pasir Ris,Pasir Ris West,320,Y
2015,Females,70 - 74,Punggol,Matilda,210,Y
2015,Females,70 - 74,Punggol,Northshore,10,Y
2015,Females,70 - 74,Punggol,Punggol Field,400,Y
2015,Females,70 - 74,Punggol,Punggol Town Centre,40,Y
2015,Females,70 - 74,Punggol,Waterway East,210,Y
2015,Females,70 - 74,Queenstown,Commonwealth,240,Y
2015,Females,70 - 74,Queenstown,Dover,250,Y
2015,Females,70 - 74,Queenstown,Ghim Moh,360,Y
2015,Females,70 - 74,Queenstown,Holland Drive,480,Y
2015,Females,70 - 74,Queenstown,Kent Ridge,20,Y
2015,Females,70 - 74,Queenstown,Margaret Drive,190,Y
2015,Females,70 - 74,Queenstown,Mei Chin,340,Y
2015,Females,70 - 74,Queenstown,Pasir Panjang 1,40,Y
2015,Females,70 - 74,Queenstown,Pasir Panjang 2,40,Y
2015,Females,70 - 74,Queenstown,Tanglin Halt,350,Y
2015,Females,70 - 74,River Valley,Institution Hill,30,Y
2015,Females,70 - 74,River Valley,Leonie Hill,30,Y
2015,Females,70 - 74,River Valley,One Tree Hill,50,Y
2015,Females,70 - 74,River Valley,Oxley,30,Y
2015,Females,70 - 74,Rochor,Bencoolen,30,Y
2015,Females,70 - 74,Rochor,Farrer Park,60,Y
2015,Females,70 - 74,Rochor,Little India,100,Y
2015,Females,70 - 74,Rochor,Mount Emily,10,Y
2015,Females,70 - 74,Rochor,Sungei Road,60,Y
2015,Females,70 - 74,Rochor,Victoria,60,Y
2015,Females,70 - 74,Sembawang,Admiralty,150,Y
2015,Females,70 - 74,Sembawang,Sembawang Central,270,Y
2015,Females,70 - 74,Sembawang,Sembawang North,210,Y
2015,Females,70 - 74,Sembawang,Sembawang Springs,60,Y
2015,Females,70 - 74,Sembawang,Sembawang Straits,30,Y
2015,Females,70 - 74,Sengkang,Anchorvale,320,Y
2015,Females,70 - 74,Sengkang,Compassvale,160,Y
2015,Females,70 - 74,Sengkang,Fernvale,290,Y
2015,Females,70 - 74,Sengkang,Rivervale,520,Y
2015,Females,70 - 74,Sengkang,Sengkang Town Centre,500,Y
2015,Females,70 - 74,Serangoon,Lorong Chuan,110,Y
2015,Females,70 - 74,Serangoon,Seletar Hills,230,Y
2015,Females,70 - 74,Serangoon,Serangoon Central,440,Y
2015,Females,70 - 74,Serangoon,Serangoon Garden,730,Y
2015,Females,70 - 74,Serangoon,Serangoon North,220,Y
2015,Females,70 - 74,Serangoon,Upper Paya Lebar,270,Y
2015,Females,70 - 74,Singapore River,Robertson Quay,20,Y
2015,Females,70 - 74,Southern Islands,Sentosa,10,Y
2015,Females,70 - 74,Sungei Kadut,Gali Batu,10,Y
2015,Females,70 - 74,Sungei Kadut,Turf Club,10,Y
2015,Females,70 - 74,Tampines,Simei,450,Y
2015,Females,70 - 74,Tampines,Tampines East,1640,Y
2015,Females,70 - 74,Tampines,Tampines West,870,Y
2015,Females,70 - 74,Tampines,Xilin,10,Y
2015,Females,70 - 74,Tanglin,Chatsworth,100,Y
2015,Females,70 - 74,Tanglin,Nassim,100,Y
2015,Females,70 - 74,Tanglin,Ridout,10,Y
2015,Females,70 - 74,Tanglin,Tyersall,60,Y
2015,Females,70 - 74,Toa Payoh,Boon Teck,400,Y
2015,Females,70 - 74,Toa Payoh,Braddell,240,Y
2015,Females,70 - 74,Toa Payoh,Joo Seng,120,Y
2015,Females,70 - 74,Toa Payoh,Kim Keat,190,Y
2015,Females,70 - 74,Toa Payoh,Lorong 8 Toa Payoh,210,Y
2015,Females,70 - 74,Toa Payoh,Pei Chun,300,Y
2015,Females,70 - 74,Toa Payoh,Potong Pasir,240,Y
2015,Females,70 - 74,Toa Payoh,Sennett,100,Y
2015,Females,70 - 74,Toa Payoh,Toa Payoh Central,600,Y
2015,Females,70 - 74,Toa Payoh,Toa Payoh West,390,Y
2015,Females,70 - 74,Toa Payoh,Woodleigh,20,Y
2015,Females,70 - 74,Western Water Catchment,Western Water Catchment,10,Y
2015,Females,70 - 74,Woodlands,Midview,300,Y
2015,Females,70 - 74,Woodlands,North Coast,220,Y
2015,Females,70 - 74,Woodlands,Woodgrove,330,Y
2015,Females,70 - 74,Woodlands,Woodlands East,630,Y
2015,Females,70 - 74,Woodlands,Woodlands South,270,Y
2015,Females,70 - 74,Woodlands,Woodlands West,440,Y
2015,Females,70 - 74,Yishun,Khatib,150,Y
2015,Females,70 - 74,Yishun,Lower Seletar,10,Y
2015,Females,70 - 74,Yishun,Nee Soon,20,Y
2015,Females,70 - 74,Yishun,Northland,360,Y
2015,Females,70 - 74,Yishun,Springleaf,70,Y
2015,Females,70 - 74,Yishun,Yishun Central,20,Y
2015,Females,70 - 74,Yishun,Yishun East,410,Y
2015,Females,70 - 74,Yishun,Yishun South,490,Y
2015,Females,70 - 74,Yishun,Yishun West,800,Y
2015,Females,75 - 79,Ang Mo Kio,Ang Mo Kio Town Centre,70,Y
2015,Females,75 - 79,Ang Mo Kio,Cheng San,420,Y
2015,Females,75 - 79,Ang Mo Kio,Chong Boon,500,Y
2015,Females,75 - 79,Ang Mo Kio,Kebun Bahru,430,Y
2015,Females,75 - 79,Ang Mo Kio,Sembawang Hills,110,Y
2015,Females,75 - 79,Ang Mo Kio,Shangri-La,300,Y
2015,Females,75 - 79,Ang Mo Kio,Tagore,90,Y
2015,Females,75 - 79,Ang Mo Kio,Townsville,480,Y
2015,Females,75 - 79,Ang Mo Kio,Yio Chu Kang East,40,Y
2015,Females,75 - 79,Ang Mo Kio,Yio Chu Kang West,360,Y
2015,Females,75 - 79,Bedok,Bayshore,60,Y
2015,Females,75 - 79,Bedok,Bedok North,1270,Y
2015,Females,75 - 79,Bedok,Bedok Reservoir,220,Y
2015,Females,75 - 79,Bedok,Bedok South,850,Y
2015,Females,75 - 79,Bedok,Frankel,510,Y
2015,Females,75 - 79,Bedok,Kaki Bukit,430,Y
2015,Females,75 - 79,Bedok,Kembangan,590,Y
2015,Females,75 - 79,Bedok,Siglap,150,Y
2015,Females,75 - 79,Bishan,Bishan East,380,Y
2015,Females,75 - 79,Bishan,Marymount,310,Y
2015,Females,75 - 79,Bishan,Upper Thomson,490,Y
2015,Females,75 - 79,Bukit Batok,Bukit Batok Central,250,Y
2015,Females,75 - 79,Bukit Batok,Bukit Batok East,130,Y
2015,Females,75 - 79,Bukit Batok,Bukit Batok South,100,Y
2015,Females,75 - 79,Bukit Batok,Bukit Batok West,130,Y
2015,Females,75 - 79,Bukit Batok,Gombak,110,Y
2015,Females,75 - 79,Bukit Batok,Guilin,110,Y
2015,Females,75 - 79,Bukit Batok,Hillview,140,Y
2015,Females,75 - 79,Bukit Batok,Hong Kah North,220,Y
2015,Females,75 - 79,Bukit Merah,Alexandra Hill,280,Y
2015,Females,75 - 79,Bukit Merah,Alexandra North,10,Y
2015,Females,75 - 79,Bukit Merah,Bukit Ho Swee,380,Y
2015,Females,75 - 79,Bukit Merah,Bukit Merah,20,Y
2015,Females,75 - 79,Bukit Merah,Depot Road,60,Y
2015,Females,75 - 79,Bukit Merah,Everton Park,190,Y
2015,Females,75 - 79,Bukit Merah,Henderson Hill,320,Y
2015,Females,75 - 79,Bukit Merah,Kampong Tiong Bahru,240,Y
2015,Females,75 - 79,Bukit Merah,Maritime Square,20,Y
2015,Females,75 - 79,Bukit Merah,Redhill,220,Y
2015,Females,75 - 79,Bukit Merah,Telok Blangah Drive,330,Y
2015,Females,75 - 79,Bukit Merah,Telok Blangah Rise,240,Y
2015,Females,75 - 79,Bukit Merah,Telok Blangah Way,230,Y
2015,Females,75 - 79,Bukit Merah,Tiong Bahru,240,Y
2015,Females,75 - 79,Bukit Merah,Tiong Bahru Station,330,Y
2015,Females,75 - 79,Bukit Panjang,Bangkit,270,Y
2015,Females,75 - 79,Bukit Panjang,Dairy Farm,40,Y
2015,Females,75 - 79,Bukit Panjang,Fajar,200,Y
2015,Females,75 - 79,Bukit Panjang,Jelebu,320,Y
2015,Females,75 - 79,Bukit Panjang,Nature Reserve,30,Y
2015,Females,75 - 79,Bukit Panjang,Saujana,140,Y
2015,Females,75 - 79,Bukit Panjang,Senja,110,Y
2015,Females,75 - 79,Bukit Timah,Anak Bukit,300,Y
2015,Females,75 - 79,Bukit Timah,Coronation Road,100,Y
2015,Females,75 - 79,Bukit Timah,Farrer Court,70,Y
2015,Females,75 - 79,Bukit Timah,Hillcrest,130,Y
2015,Females,75 - 79,Bukit Timah,Holland Road,130,Y
2015,Females,75 - 79,Bukit Timah,Leedon Park,80,Y
2015,Females,75 - 79,Bukit Timah,Swiss Club,70,Y
2015,Females,75 - 79,Bukit Timah,Ulu Pandan,160,Y
2015,Females,75 - 79,Changi,Changi Point,10,Y
2015,Females,75 - 79,Changi,Changi West,10,Y
2015,Females,75 - 79,Choa Chu Kang,Choa Chu Kang Central,140,Y
2015,Females,75 - 79,Choa Chu Kang,Choa Chu Kang North,230,Y
2015,Females,75 - 79,Choa Chu Kang,Keat Hong,110,Y
2015,Females,75 - 79,Choa Chu Kang,Peng Siang,210,Y
2015,Females,75 - 79,Choa Chu Kang,Teck Whye,280,Y
2015,Females,75 - 79,Choa Chu Kang,Yew Tee,270,Y
2015,Females,75 - 79,Clementi,Clementi Central,210,Y
2015,Females,75 - 79,Clementi,Clementi North,560,Y
2015,Females,75 - 79,Clementi,Clementi West,200,Y
2015,Females,75 - 79,Clementi,Clementi Woods,240,Y
2015,Females,75 - 79,Clementi,Faber,40,Y
2015,Females,75 - 79,Clementi,Sunset Way,90,Y
2015,Females,75 - 79,Clementi,West Coast,40,Y
2015,Females,75 - 79,Downtown Core,Bugis,70,Y
2015,Females,75 - 79,Geylang,Aljunied,670,Y
2015,Females,75 - 79,Geylang,Geylang East,480,Y
2015,Females,75 - 79,Geylang,Kampong Ubi,100,Y
2015,Females,75 - 79,Geylang,Macpherson,600,Y
2015,Females,75 - 79,Hougang,Hougang Central,70,Y
2015,Females,75 - 79,Hougang,Hougang East,180,Y
2015,Females,75 - 79,Hougang,Hougang West,540,Y
2015,Females,75 - 79,Hougang,Kangkar,350,Y
2015,Females,75 - 79,Hougang,Kovan,340,Y
2015,Females,75 - 79,Hougang,Lorong Ah Soo,510,Y
2015,Females,75 - 79,Hougang,Tai Seng,210,Y
2015,Females,75 - 79,Hougang,Trafalgar,370,Y
2015,Females,75 - 79,Jurong East,Lakeside,20,Y
2015,Females,75 - 79,Jurong East,Teban Gardens,210,Y
2015,Females,75 - 79,Jurong East,Toh Guan,130,Y
2015,Females,75 - 79,Jurong East,Yuhua East,330,Y
2015,Females,75 - 79,Jurong East,Yuhua West,260,Y
2015,Females,75 - 79,Jurong West,Boon Lay Place,270,Y
2015,Females,75 - 79,Jurong West,Hong Kah,510,Y
2015,Females,75 - 79,Jurong West,Jurong West Central,350,Y
2015,Females,75 - 79,Jurong West,Taman Jurong,290,Y
2015,Females,75 - 79,Jurong West,Wenya,40,Y
2015,Females,75 - 79,Jurong West,Yunnan,420,Y
2015,Females,75 - 79,Kallang,Bendemeer,560,Y
2015,Females,75 - 79,Kallang,Boon Keng,230,Y
2015,Females,75 - 79,Kallang,Crawford,240,Y
2015,Females,75 - 79,Kallang,Geylang Bahru,270,Y
2015,Females,75 - 79,Kallang,Kampong Bugis,10,Y
2015,Females,75 - 79,Kallang,Kampong Java,220,Y
2015,Females,75 - 79,Kallang,Lavender,160,Y
2015,Females,75 - 79,Kallang,Tanjong Rhu,130,Y
2015,Females,75 - 79,Mandai,Mandai Estate,20,Y
2015,Females,75 - 79,Marine Parade,Katong,140,Y
2015,Females,75 - 79,Marine Parade,Marine Parade,670,Y
2015,Females,75 - 79,Marine Parade,Mountbatten,110,Y
2015,Females,75 - 79,Newton,Cairnhill,50,Y
2015,Females,75 - 79,Newton,Goodwood Park,10,Y
2015,Females,75 - 79,Newton,Monk's Hill,20,Y
2015,Females,75 - 79,Newton,Orange Grove,20,Y
2015,Females,75 - 79,Novena,Balestier,610,Y
2015,Females,75 - 79,Novena,Dunearn,50,Y
2015,Females,75 - 79,Novena,Malcolm,40,Y
2015,Females,75 - 79,Novena,Moulmein,80,Y
2015,Females,75 - 79,Novena,Mount Pleasant,10,Y
2015,Females,75 - 79,Orchard,Boulevard,10,Y
2015,Females,75 - 79,Outram,China Square,40,Y
2015,Females,75 - 79,Outram,Chinatown,210,Y
2015,Females,75 - 79,Outram,Pearl's Hill,190,Y
2015,Females,75 - 79,Outram,People's Park,10,Y
2015,Females,75 - 79,Pasir Ris,Flora Drive,100,Y
2015,Females,75 - 79,Pasir Ris,Loyang East,20,Y
2015,Females,75 - 79,Pasir Ris,Loyang West,20,Y
2015,Females,75 - 79,Pasir Ris,Pasir Ris Central,200,Y
2015,Females,75 - 79,Pasir Ris,Pasir Ris Drive,480,Y
2015,Females,75 - 79,Pasir Ris,Pasir Ris Park,10,Y
2015,Females,75 - 79,Pasir Ris,Pasir Ris West,270,Y
2015,Females,75 - 79,Punggol,Matilda,130,Y
2015,Females,75 - 79,Punggol,Punggol Field,280,Y
2015,Females,75 - 79,Punggol,Punggol Town Centre,40,Y
2015,Females,75 - 79,Punggol,Waterway East,130,Y
2015,Females,75 - 79,Queenstown,Commonwealth,240,Y
2015,Females,75 - 79,Queenstown,Dover,190,Y
2015,Females,75 - 79,Queenstown,Ghim Moh,300,Y
2015,Females,75 - 79,Queenstown,Holland Drive,420,Y
2015,Females,75 - 79,Queenstown,Kent Ridge,10,Y
2015,Females,75 - 79,Queenstown,Margaret Drive,200,Y
2015,Females,75 - 79,Queenstown,Mei Chin,370,Y
2015,Females,75 - 79,Queenstown,Pasir Panjang 1,40,Y
2015,Females,75 - 79,Queenstown,Pasir Panjang 2,30,Y
2015,Females,75 - 79,Queenstown,Tanglin Halt,350,Y
2015,Females,75 - 79,River Valley,Institution Hill,30,Y
2015,Females,75 - 79,River Valley,Leonie Hill,20,Y
2015,Females,75 - 79,River Valley,One Tree Hill,20,Y
2015,Females,75 - 79,River Valley,Oxley,30,Y
2015,Females,75 - 79,Rochor,Bencoolen,30,Y
2015,Females,75 - 79,Rochor,Farrer Park,40,Y
2015,Females,75 - 79,Rochor,Little India,80,Y
2015,Females,75 - 79,Rochor,Mount Emily,10,Y
2015,Females,75 - 79,Rochor,Sungei Road,50,Y
2015,Females,75 - 79,Rochor,Victoria,60,Y
2015,Females,75 - 79,Sembawang,Admiralty,120,Y
2015,Females,75 - 79,Sembawang,Sembawang Central,200,Y
2015,Females,75 - 79,Sembawang,Sembawang North,150,Y
2015,Females,75 - 79,Sembawang,Sembawang Springs,60,Y
2015,Females,75 - 79,Sembawang,Sembawang Straits,10,Y
2015,Females,75 - 79,Sengkang,Anchorvale,210,Y
2015,Females,75 - 79,Sengkang,Compassvale,110,Y
2015,Females,75 - 79,Sengkang,Fernvale,220,Y
2015,Females,75 - 79,Sengkang,Rivervale,450,Y
2015,Females,75 - 79,Sengkang,Sengkang Town Centre,400,Y
2015,Females,75 - 79,Serangoon,Lorong Chuan,130,Y
2015,Females,75 - 79,Serangoon,Seletar Hills,190,Y
2015,Females,75 - 79,Serangoon,Serangoon Central,390,Y
2015,Females,75 - 79,Serangoon,Serangoon Garden,640,Y
2015,Females,75 - 79,Serangoon,Serangoon North,140,Y
2015,Females,75 - 79,Serangoon,Upper Paya Lebar,210,Y
2015,Females,75 - 79,Singapore River,Robertson Quay,20,Y
2015,Females,75 - 79,Southern Islands,Sentosa,10,Y
2015,Females,75 - 79,Sungei Kadut,Gali Batu,10,Y
2015,Females,75 - 79,Sungei Kadut,Turf Club,10,Y
2015,Females,75 - 79,Tampines,Simei,390,Y
2015,Females,75 - 79,Tampines,Tampines East,1390,Y
2015,Females,75 - 79,Tampines,Tampines West,690,Y
2015,Females,75 - 79,Tampines,Xilin,20,Y
2015,Females,75 - 79,Tanglin,Chatsworth,50,Y
2015,Females,75 - 79,Tanglin,Nassim,80,Y
2015,Females,75 - 79,Tanglin,Ridout,30,Y
2015,Females,75 - 79,Tanglin,Tyersall,50,Y
2015,Females,75 - 79,Toa Payoh,Boon Teck,390,Y
2015,Females,75 - 79,Toa Payoh,Braddell,230,Y
2015,Females,75 - 79,Toa Payoh,Joo Seng,130,Y
2015,Females,75 - 79,Toa Payoh,Kim Keat,140,Y
2015,Females,75 - 79,Toa Payoh,Lorong 8 Toa Payoh,190,Y
2015,Females,75 - 79,Toa Payoh,Pei Chun,260,Y
2015,Females,75 - 79,Toa Payoh,Potong Pasir,190,Y
2015,Females,75 - 79,Toa Payoh,Sennett,80,Y
2015,Females,75 - 79,Toa Payoh,Toa Payoh Central,560,Y
2015,Females,75 - 79,Toa Payoh,Toa Payoh West,420,Y
2015,Females,75 - 79,Toa Payoh,Woodleigh,10,Y
2015,Females,75 - 79,Woodlands,Midview,230,Y
2015,Females,75 - 79,Woodlands,North Coast,180,Y
2015,Females,75 - 79,Woodlands,Woodgrove,240,Y
2015,Females,75 - 79,Woodlands,Woodlands East,540,Y
2015,Females,75 - 79,Woodlands,Woodlands South,170,Y
2015,Females,75 - 79,Woodlands,Woodlands West,350,Y
2015,Females,75 - 79,Yishun,Khatib,100,Y
2015,Females,75 - 79,Yishun,Lower Seletar,20,Y
2015,Females,75 - 79,Yishun,Nee Soon,10,Y
2015,Females,75 - 79,Yishun,Northland,250,Y
2015,Females,75 - 79,Yishun,Springleaf,40,Y
2015,Females,75 - 79,Yishun,Yishun Central,20,Y
2015,Females,75 - 79,Yishun,Yishun East,320,Y
2015,Females,75 - 79,Yishun,Yishun South,360,Y
2015,Females,75 - 79,Yishun,Yishun West,620,Y
2015,Females,80 - 84,Ang Mo Kio,Ang Mo Kio Town Centre,40,Y
2015,Females,80 - 84,Ang Mo Kio,Cheng San,280,Y
2015,Females,80 - 84,Ang Mo Kio,Chong Boon,310,Y
2015,Females,80 - 84,Ang Mo Kio,Kebun Bahru,300,Y
2015,Females,80 - 84,Ang Mo Kio,Sembawang Hills,80,Y
2015,Females,80 - 84,Ang Mo Kio,Shangri-La,250,Y
2015,Females,80 - 84,Ang Mo Kio,Tagore,70,Y
2015,Females,80 - 84,Ang Mo Kio,Townsville,330,Y
2015,Females,80 - 84,Ang Mo Kio,Yio Chu Kang East,20,Y
2015,Females,80 - 84,Ang Mo Kio,Yio Chu Kang West,230,Y
2015,Females,80 - 84,Bedok,Bayshore,40,Y
2015,Females,80 - 84,Bedok,Bedok North,880,Y
2015,Females,80 - 84,Bedok,Bedok Reservoir,150,Y
2015,Females,80 - 84,Bedok,Bedok South,600,Y
2015,Females,80 - 84,Bedok,Frankel,390,Y
2015,Females,80 - 84,Bedok,Kaki Bukit,260,Y
2015,Females,80 - 84,Bedok,Kembangan,430,Y
2015,Females,80 - 84,Bedok,Siglap,100,Y
2015,Females,80 - 84,Bishan,Bishan East,250,Y
